customer_id,age,gender,income,product_category,browsing_time,pages_viewed,previous_purchases,discount_used,purchased
130136,56.0,Female,60659.91,Electronics,16.71,6.0,1.0,Yes,0
118103,36.0,Male,,Beauty,25.22,3.0,4.0,Yes,1
109799,52.0,Male,64800.65,Grocery,29.12,11.0,3.0,No,1
100660,31.0,Female,182385.42,Home,,19.0,0.0,Yes,1
134084,56.0,Female,66264.76,Home,39.16,5.0,4.0,Yes,1
113848,42.0,Male,36287.87,Home,15.79,6.0,2.0,No,1
104574,60.0,Male,38629.71,Home,30.59,6.0,3.0,No,1
149039,38.0,Male,29267.47,Fashion,9.03,16.0,2.0,Yes,1
147023,27.0,Male,22905.51,Grocery,11.08,8.0,3.0,No,0
145413,,Male,56568.24,Grocery,63.96,7.0,0.0,No,1
114488,57.0,Female,16046.72,Fashion,29.57,8.0,7.0,No,1
123354,32.0,Male,45633.06,Beauty,26.99,6.0,0.0,No,0
146612,55.0,Female,65118.88,Sports,10.47,25.0,2.0,No,1
107683,59.0,Male,31798.79,Fashion,28.36,6.0,3.0,No,0
116846,49.0,Female,40530.13,Beauty,18.53,9.0,3.0,No,1
127137,30.0,Male,58235.91,Fashion,40.28,14.0,1.0,Yes,1
129953,59.0,Male,19042.54,Grocery,12.31,1.0,,No,0
112170,22.0,Male,38002.36,Grocery,25.53,5.0,3.0,Yes,0
107614,49.0,Male,22180.34,Fashion,6.8,16.0,0.0,No,1
121236,50.0,Male,15072.28,Fashion,21.12,9.0,5.0,No,0
111297,65.0,Male,30599.04,Home,14.18,17.0,3.0,No,1
131398,47.0,Female,37199.23,Grocery,11.54,4.0,2.0,No,1
141359,61.0,Female,900000.0,Electronics,83.04,12.0,3.0,No,1
124239,46.0,Male,36304.74,Grocery,25.03,7.0,3.0,Yes,0
134019,41.0,,43453.2,Home,35.82,18.0,2.0,No,1
142959,49.0,Female,29524.39,Grocery,,3.0,3.0,No,0
143631,46.0,Male,88805.46,Electronics,4.84,6.0,1.0,Yes,0
116189,39.0,Female,29445.11,Grocery,15.51,4.0,6.0,Yes,1
103777,43.0,Male,13533.35,Beauty,14.34,28.0,3.0,Yes,1
133929,53.0,Male,31718.48,Fashion,16.54,6.0,3.0,No,0
110537,24.0,,49303.36,Grocery,15.33,8.0,6.0,Yes,0
102768,,Female,22402.97,Electronics,8.97,10.0,3.0,No,1
102248,26.0,Male,29833.45,Electronics,43.28,12.0,2.0,No,1
103956,63.0,Male,21724.5,Grocery,9.25,21.0,2.0,Yes,1
118528,58.0,Female,73833.22,Fashion,9.43,2.0,3.0,Yes,0
106811,57.0,Male,50613.01,Electronics,12.86,6.0,3.0,No,0
130046,54.0,FEMALE,41905.1,Electronics,27.55,3.0,2.0,No,1
111015,40.0,Male,22152.45,Fashion,12.93,9.0,4.0,No,0
125723,61.0,Female,51941.97,Sports,23.54,10.0,1.0,No,1
149723,48.0,Male,12922.55,Beauty,23.39,3.0,4.0,Yes,0
119517,59.0,Male,98756.25,Fashion,11.55,9.0,4.0,No,0
113329,,Male,54163.5,Fashion,22.09,13.0,4.0,Yes,1
127320,23.0,Male,100569.57,Sports,12.41,6.0,4.0,No,1
134850,60.0,Female,,Fashion,6.62,3.0,2.0,No,0
128816,48.0,Male,28416.31,Grocery,13.92,12.0,5.0,No,0
124610,50.0,,45161.11,Grocery,31.94,19.0,2.0,Yes,1
141231,38.0,Male,21882.87,Grocery,24.7,4.0,4.0,No,0
141377,24.0,Male,27066.21,,28.98,13.0,1.0,Yes,1
130208,19.0,Other,42448.3,Beauty,19.53,8.0,5.0,No,0
140736,20.0,Female,81960.84,Electronics,,14.0,0.0,No,1
112424,120.0,Female,32869.27,Fashion,29.37,5.0,4.0,No,0
144396,24.0,Male,43748.15,Sports,10.47,6.0,6.0,No,1
125961,43.0,Other,33629.61,Electronics,4.86,11.0,7.0,Yes,1
143888,43.0,Female,31895.21,Fashion,8.04,16.0,3.0,No,1
114487,50.0,Male,42100.48,Electronics,10.92,4.0,3.0,Yes,1
138078,46.0,Female,37538.01,Fashion,33.67,2.0,4.0,Yes,0
126764,39.0,Male,24134.88,Fashion,33.87,6.0,2.0,No,1
123095,49.0,Female,38584.99,Fashion,5.64,17.0,60.0,Yes,1
113759,64.0,Female,21882.57,,23.18,8.0,1.0,Yes,0
131348,43.0,Male,153729.74,Electronics,24.91,6.0,1.0,Yes,0
129915,54.0,Male,10000.0,Fashion,19.35,22.0,0.0,No,1
145031,62.0,Female,13547.68,Electronics,15.43,6.0,,Yes,0
104789,32.0,Male,31214.52,,29.21,3.0,1.0,No,1
140301,28.0,N/A,63536.52,Electronics,4.97,7.0,,Yes,1
107515,31.0,Male,40342.55,Sports,12.95,18.0,5.0,No,1
148866,37.0,FEMALE,41941.38,Home,23.37,14.0,0.0,,1
117780,19.0,Male,48738.47,Home,9.63,7.0,2.0,Yes,0
143183,55.0,Female,,Grocery,24.48,2.0,3.0,Yes,0
135529,,Female,25273.25,Home,13.45,8.0,4.0,No,0
134869,65.0,Male,29285.32,Electronics,26.77,4.0,5.0,No,1
131565,18.0,Male,20958.17,Beauty,10.55,13.0,3.0,No,1
126485,64.0,Female,70670.41,HOME,9.96,8.0,7.0,No,1
120946,54.0,Female,62784.59,Electronics,40.49,4.0,2.0,No,1
132786,41.0,Male,51915.75,Grocery,7.12,5.0,7.0,No,0
105734,37.0,Male,38727.62,Home,8.63,11.0,3.0,No,0
125370,23.0,Female,88099.55,Beauty,38.8,11.0,2.0,No,1
101299,43.0,Male,40479.46,Beauty,,4.0,4.0,No,1
131765,59.0,Male,79860.92,Sports,9.55,5.0,4.0,No,0
131430,47.0,Female,56360.05,Sports,28.53,15.0,3.0,Yes,1
132525,60.0,Male,47783.88,HOME,31.12,11.0,3.0,Yes,1
121136,57.0,Female,36637.47,Electronics,33.57,9.0,1.0,No,1
103222,30.0,Male,14304.07,Grocery,22.78,14.0,1.0,Yes,1
132640,34.0,Female,36722.91,Electronics,12.7,4.0,2.0,Yes,1
121611,43.0,Female,58065.17,Fashion,30.77,7.0,2.0,Yes,1
118392,25.0,Male,82921.63,Electronics,15.57,3.0,2.0,No,1
132986,44.0,Male,30558.59,Fashion,26.88,12.0,1.0,No,1
109442,39.0,Female,18606.04,Home,50.36,3.0,1.0,Yes,0
136617,64.0,Male,58444.34,Home,30.49,9.0,2.0,No,0
127503,43.0,Female,20949.18,Fashion,27.11,3.0,3.0,No,1
112478,58.0,Female,42471.41,Beauty,11.49,2.0,2.0,Yes,1
106428,46.0,Male,82881.67,Home,15.59,4.0,0.0,No,1
139015,28.0,Female,86468.83,Sports,23.01,250.0,3.0,No,1
138081,,Male,26072.24,,7.28,9.0,2.0,Yes,1
132776,35.0,Male,37323.74,Beauty,22.94,5.0,0.0,No,0
110491,59.0,Female,21268.43,Grocery,24.16,11.0,1.0,No,1
121440,45.0,Male,32681.06,Fashion,26.85,8.0,3.0,Yes,1
100200,64.0,Male,15196.75,Beauty,26.23,5.0,3.0,No,1
123816,57.0,Female,90539.95,Sports,14.36,,1.0,No,0
134268,22.0,Male,17549.21,Home,45.23,7.0,2.0,Yes,1
107041,43.0,Male,38727.16,Grocery,24.83,10.0,1.0,Yes,0
110658,39.0,Male,31049.4,Home,40.04,7.0,5.0,Yes,1
120728,50.0,Male,44932.48,Home,24.14,12.0,2.0,No,0
137814,20.0,Female,31929.69,Home,36.97,7.0,3.0,No,1
143648,37.0,Male,32198.76,Fashion,14.72,14.0,2.0,No,1
125999,50.0,Male,69250.71,Fashion,12.48,7.0,1.0,Yes,1
148454,32.0,Female,59518.97,Sports,4.32,6.0,1.0,No,0
127545,33.0,Male,36378.69,Fashion,23.87,5.0,4.0,Yes,1
127678,42.0,Male,26154.87,Beauty,42.92,10.0,4.0,No,1
108480,49.0,Female,28438.14,Fashion,13.7,7.0,5.0,No,0
103181,28.0,Female,32353.94,Home,5.07,10.0,4.0,Yes,1
131412,22.0,Male,11991.97,Fashion,40.75,7.0,0.0,No,0
132375,48.0,Male,19173.66,Sports,9.05,2.0,2.0,No,0
127885,45.0,Male,43423.14,Sports,15.91,3.0,2.0,Yes,1
144276,24.0,Male,29734.42,,18.09,5.0,3.0,No,0
118394,45.0,Female,59307.05,Fashion,14.5,14.0,2.0,Yes,1
146017,47.0,Male,18851.92,Fashion,18.01,4.0,3.0,No,0
107599,18.0,Male,,Fashion,15.47,3.0,5.0,No,1
112302,56.0,Female,26051.53,Home,20.35,9.0,0.0,No,0
118128,55.0,Female,35156.12,Home,,10.0,6.0,Yes,1
117691,18.0,Female,18734.81,Fashion,28.13,10.0,0.0,Yes,0
135903,54.0,Female,23659.65,Grocery,9.4,10.0,1.0,Yes,1
118057,62.0,Male,37806.97,Sports,2.56,10.0,4.0,No,1
139056,51.0,Male,31714.92,Electronics,17.68,3.0,4.0,Yes,1
130467,40.0,Other,38643.58,Home,23.62,7.0,2.0,No,0
104614,43.0,Female,17442.68,Beauty,13.3,2.0,0.0,No,0
123002,42.0,Female,55369.62,Fashion,14.52,8.0,1.0,No,0
148314,53.0,Male,52843.8,Grocery,6.12,4.0,3.0,Yes,1
118648,50.0,,105881.03,,6.5,5.0,2.0,Yes,0
142370,43.0,Male,114882.03,Sports,24.52,6.0,1.0,No,0
141722,33.0,,30699.31,Electronics,22.03,15.0,2.0,No,0
109593,65.0,Female,46946.19,Grocery,12.24,5.0,4.0,No,1
142089,31.0,,20593.82,Grocery,13.78,9.0,2.0,Yes,0
147458,30.0,Female,38390.78,Fashion,,19.0,3.0,No,1
109909,48.0,Male,21565.84,Home,17.35,12.0,2.0,Yes,0
118939,46.0,Other,15501.69,Fashion,22.4,3.0,3.0,Yes,1
117600,37.0,Male,38654.67,Electronics,3.65,9.0,3.0,No,1
149531,41.0,Male,42564.91,Fashion,2.85,9.0,,Yes,0
110076,27.0,Female,21394.12,Sports,42.08,3.0,0.0,No,0
125544,30.0,Female,58136.24,Beauty,14.59,17.0,8.0,No,1
132749,37.0,Male,40139.78,Grocery,23.84,5.0,3.0,Yes,0
127056,23.0,Female,24794.59,Home,21.81,5.0,2.0,No,0
129705,60.0,Female,26828.35,Beauty,37.69,7.0,0.0,No,0
119061,36.0,Male,108368.77,Grocery,7.15,6.0,4.0,No,1
109200,37.0,Male,28265.07,Grocery,18.8,3.0,1.0,No,0
147992,24.0,Male,34639.96,Sports,6.27,8.0,5.0,No,1
148319,29.0,Female,63088.67,Home,19.11,3.0,3.0,Yes,0
120500,62.0,Male,17544.65,Home,21.35,2.0,2.0,No,0
146094,27.0,Female,23711.12,Electronics,28.27,9.0,4.0,Yes,1
103799,18.0,Male,66365.33,Electronics,14.66,1.0,,Yes,1
123416,21.0,,42532.33,Fashion,12.65,12.0,1.0,No,1
107763,43.0,Male,25176.11,Fashion,9.84,6.0,3.0,No,1
131618,20.0,Female,23359.02,Home,48.73,5.0,1.0,No,0
116029,28.0,Female,46644.21,Home,30.92,3.0,2.0,No,0
119820,59.0,Female,64492.55,Fashion,25.34,13.0,1.0,Yes,1
114241,54.0,Female,56869.41,Fashion,24.14,7.0,2.0,Yes,1
110588,50.0,Female,33379.41,Sports,32.73,12.0,3.0,No,1
135198,24.0,Male,55481.16,Grocery,24.23,6.0,3.0,Yes,0
112224,36.0,Female,30951.7,Beauty,8.66,4.0,0.0,No,1
113984,30.0,Other,39208.57,Grocery,12.54,8.0,,No,0
124220,18.0,,34411.02,Grocery,23.01,25.0,2.0,,1
140303,29.0,Male,37972.94,Electronics,8.12,9.0,2.0,Yes,1
112493,30.0,Male,27964.2,Fashion,8.91,9.0,1.0,No,1
132966,45.0,Male,44615.19,Grocery,25.47,14.0,3.0,Yes,1
138867,30.0,Female,,Beauty,17.47,9.0,3.0,No,1
138308,48.0,Male,30400.73,Electronics,14.05,10.0,2.0,Yes,1
111190,45.0,Female,,Home,18.28,11.0,2.0,No,1
119535,64.0,Female,,Fashion,15.19,4.0,4.0,Yes,1
143118,50.0,Male,34869.08,Electronics,13.22,5.0,1.0,No,0
149487,28.0,Female,13359.3,Home,15.64,4.0,1.0,No,0
115133,62.0,Female,26681.99,Fashion,9.69,6.0,2.0,No,0
148055,40.0,Female,,Beauty,34.21,8.0,3.0,No,0
127449,22.0,Female,30745.68,Fashion,26.99,5.0,4.0,No,1
133510,47.0,Male,52328.6,Electronics,36.09,7.0,,No,0
114279,56.0,Male,16705.04,Grocery,19.08,,4.0,No,0
118599,42.0,Male,88457.77,Beauty,13.47,2.0,2.0,No,1
139102,53.0,Female,17041.4,Electronics,24.63,4.0,4.0,Yes,1
149374,55.0,Female,34472.15,Sports,17.09,3.0,3.0,Yes,0
142067,18.0,Female,11151.36,Home,42.91,4.0,3.0,No,0
115014,64.0,Male,51647.01,Sports,12.04,7.0,2.0,No,0
142660,36.0,Male,125948.15,Fashion,32.89,14.0,2.0,No,1
107357,32.0,Male,21355.38,Home,19.87,13.0,0.0,No,1
112373,19.0,Male,30757.53,Home,42.42,9.0,2.0,No,0
146696,64.0,Male,103072.91,Electronics,38.38,5.0,3.0,,1
136401,40.0,Female,58812.01,Fashion,23.44,21.0,3.0,No,1
142984,45.0,Male,15517.74,Grocery,22.54,7.0,4.0,No,1
140444,55.0,Female,26881.54,Electronics,30.81,4.0,3.0,,1
143678,46.0,Male,19872.32,Electronics,40.85,3.0,,No,0
128222,64.0,Male,26153.71,Beauty,27.66,12.0,4.0,No,1
113252,61.0,Male,32388.33,Electronics,32.32,5.0,1.0,No,1
115772,35.0,Male,21877.26,Electronics,7.83,,2.0,No,0
113371,,Male,23591.19,Electronics,15.74,5.0,1.0,Yes,0
120178,,Female,25119.02,Sports,4.83,1.0,2.0,Yes,1
138589,42.0,Female,106003.39,Beauty,54.82,1.0,1.0,Yes,1
112083,56.0,Female,34782.01,Fashion,31.04,10.0,1.0,No,1
146454,30.0,Female,59056.09,Fashion,19.88,4.0,0.0,Yes,0
106584,52.0,Female,27813.91,,14.35,3.0,5.0,No,0
113722,28.0,Male,17107.14,Fashion,5.13,13.0,2.0,No,0
109453,52.0,Male,31268.04,Fashion,20.46,11.0,1.0,No,0
133932,53.0,Male,41906.03,Fashion,17.6,4.0,2.0,Yes,0
114046,34.0,Male,127049.68,Sports,38.02,7.0,6.0,Yes,0
120731,54.0,Male,40509.94,Fashion,30.39,21.0,1.0,No,1
139989,45.0,Male,36041.81,Home,15.0,3.0,5.0,Yes,1
145228,59.0,Female,104149.24,Home,19.84,7.0,0.0,Yes,0
106401,43.0,Female,30499.83,Sports,21.88,3.0,4.0,No,0
145335,28.0,male,32797.33,Beauty,21.88,5.0,3.0,No,0
120375,65.0,Female,38414.99,Fashion,7.22,2.0,2.0,Yes,0
105115,29.0,Female,16693.25,Electronics,14.18,7.0,3.0,No,0
124445,24.0,Female,19855.85,Fashion,16.67,12.0,1.0,Yes,0
120258,23.0,Female,44076.73,Beauty,42.69,13.0,4.0,No,1
143649,63.0,Female,27411.6,Electronics,2.88,5.0,4.0,Yes,1
105991,20.0,Male,25165.59,Grocery,14.88,6.0,2.0,No,0
112897,18.0,Female,58273.6,Fashion,10.65,12.0,0.0,No,0
102983,56.0,Female,20616.53,Home,19.16,22.0,4.0,No,1
143157,38.0,Male,27001.86,,9.42,14.0,4.0,No,1
138640,32.0,Male,35687.84,Sports,17.29,19.0,4.0,No,1
107285,23.0,,82737.72,Beauty,10.97,9.0,2.0,No,1
113248,38.0,Female,42149.5,Grocery,10.02,3.0,2.0,No,0
100081,63.0,Male,77415.89,Sports,17.98,13.0,2.0,Yes,1
109847,45.0,Female,21881.38,Electronics,4.76,16.0,5.0,Yes,1
120833,65.0,Male,25189.21,Home,22.85,2.0,5.0,No,1
109196,26.0,Female,23519.85,Grocery,12.49,5.0,7.0,Yes,1
107065,19.0,Male,18748.08,Grocery,14.58,11.0,3.0,No,0
146375,49.0,Male,16589.57,Beauty,13.88,2.0,4.0,No,0
128625,29.0,Male,37781.01,Sports,27.21,2.0,,No,0
148502,43.0,Male,65018.24,Fashion,69.3,13.0,1.0,No,1
107299,38.0,Female,37336.58,Beauty,26.07,18.0,2.0,Yes,1
103862,48.0,Female,31179.17,FASHION,19.31,12.0,0.0,No,1
126578,45.0,Male,54861.79,Home,21.01,7.0,4.0,No,0
147502,64.0,Female,20931.27,Grocery,19.62,6.0,3.0,Yes,0
103786,44.0,Male,24477.05,Grocery,7.71,6.0,2.0,Yes,0
131889,53.0,Male,43594.94,Sports,25.47,8.0,1.0,No,1
114062,18.0,Female,10000.0,Sports,27.02,6.0,1.0,Yes,1
107269,40.0,Male,15591.78,Grocery,24.64,4.0,4.0,No,1
109294,62.0,Male,,Beauty,25.43,8.0,3.0,No,0
125871,22.0,Female,23946.03,Fashion,16.64,8.0,2.0,No,1
118047,38.0,Male,55176.25,Fashion,27.39,6.0,0.0,,0
127245,64.0,Male,21719.18,Sports,14.75,9.0,4.0,No,0
139168,31.0,Male,57085.62,Electronics,19.75,5.0,4.0,No,0
121935,45.0,Male,62162.1,Electronics,20.26,4.0,1.0,No,0
133751,43.0,Male,28972.19,Sports,25.68,7.0,3.0,Yes,1
108394,23.0,Male,40214.33,Electronics,7.2,6.0,4.0,Yes,0
143609,40.0,Female,52819.86,Home,,6.0,6.0,Yes,1
148777,35.0,Female,71614.14,Electronics,22.05,5.0,1.0,Yes,1
112066,23.0,Female,19676.67,Electronics,26.19,7.0,1.0,Yes,1
116954,56.0,Male,33805.84,Fashion,20.73,4.0,1.0,No,0
125985,39.0,Male,30989.01,Electronics,77.77,2.0,1.0,No,0
104895,41.0,Male,13625.48,Home,37.85,5.0,4.0,No,1
148908,26.0,Female,,Beauty,20.84,11.0,2.0,No,0
143918,25.0,Male,49773.59,Sports,13.09,6.0,1.0,No,0
108511,50.0,Female,38781.66,Electronics,21.14,5.0,3.0,No,1
144046,62.0,Female,27035.08,Grocery,35.13,7.0,4.0,No,0
110037,41.0,Male,99934.02,Beauty,19.81,6.0,4.0,Yes,1
124430,41.0,Male,39337.56,Electronics,25.29,4.0,1.0,No,0
112001,42.0,Male,19183.44,Fashion,18.88,3.0,1.0,Yes,0
123199,54.0,Female,29330.74,Grocery,28.27,7.0,,Yes,1
148559,49.0,Male,35186.3,Beauty,14.84,7.0,1.0,No,1
119493,29.0,Male,98072.78,Grocery,10.8,10.0,3.0,Yes,1
128406,59.0,Male,80786.85,Grocery,14.94,14.0,2.0,Yes,1
106060,36.0,Female,31420.7,Electronics,33.23,8.0,,No,0
113130,39.0,Female,44503.43,Beauty,8.45,4.0,4.0,No,0
108570,61.0,Female,32447.17,Sports,30.61,1.0,2.0,Yes,0
134703,48.0,Female,44697.67,Grocery,21.34,11.0,3.0,Yes,1
101119,52.0,Female,,Electronics,6.55,3.0,0.0,Yes,0
104773,26.0,male,32283.89,Fashion,13.7,13.0,1.0,No,0
136131,47.0,Female,31211.54,Fashion,26.04,250.0,2.0,No,0
101006,62.0,Male,27866.64,Home,29.73,6.0,2.0,Yes,1
107321,28.0,Male,20481.38,Sports,8.36,17.0,3.0,No,1
138789,50.0,Male,17260.46,Sports,9.17,6.0,4.0,No,0
118454,65.0,Male,12014.89,Electronics,25.99,3.0,2.0,No,0
148972,33.0,Male,37752.99,Home,15.25,180.0,4.0,No,1
128511,56.0,Female,84679.66,Home,15.16,20.0,4.0,Yes,1
134225,48.0,Male,20213.37,Fashion,9.16,24.0,1.0,No,1
116357,53.0,Female,23755.58,Fashion,12.13,14.0,4.0,No,1
100709,40.0,Male,28502.43,Electronics,10.28,5.0,0.0,No,0
101391,32.0,Female,43819.38,Home,8.43,6.0,2.0,No,0
148051,60.0,Male,56470.21,Grocery,23.4,4.0,3.0,Yes,0
105634,31.0,Male,28168.36,Electronics,6.83,11.0,4.0,Yes,0
125811,23.0,Male,10000.0,Electronics,29.98,5.0,2.0,Yes,1
139910,52.0,Female,13345.63,Sports,46.31,6.0,1.0,No,0
134367,58.0,Male,87595.58,Electronics,19.78,22.0,1.0,Yes,1
102779,36.0,Male,14080.94,Electronics,16.13,9.0,3.0,No,0
110558,26.0,Female,39717.89,Electronics,19.92,8.0,3.0,No,1
114234,36.0,Male,36438.56,Grocery,18.62,16.0,5.0,Yes,1
114074,22.0,Male,59195.16,Beauty,34.41,7.0,0.0,No,0
135575,,Other,91283.11,Fashion,24.8,8.0,1.0,No,0
139636,36.0,Female,39149.56,Home,22.54,2.0,3.0,Yes,1
117542,22.0,Female,35100.12,Home,13.75,6.0,7.0,Yes,1
126638,54.0,Female,14274.93,Grocery,27.31,13.0,2.0,No,0
114301,28.0,Female,102554.22,Home,32.96,4.0,1.0,No,0
113677,34.0,Male,43271.09,Electronics,33.33,8.0,0.0,Yes,1
104306,54.0,Female,37447.63,Grocery,19.87,6.0,2.0,No,1
117988,35.0,Female,116554.73,Beauty,47.07,7.0,1.0,Yes,1
148922,49.0,Female,13733.69,Electronics,15.39,15.0,2.0,Yes,1
109026,60.0,Male,30991.33,Fashion,32.4,4.0,4.0,Yes,1
147176,46.0,Female,69112.24,Grocery,11.43,,5.0,No,0
129366,62.0,Female,16074.36,Sports,11.04,8.0,5.0,,1
148041,55.0,Female,125084.51,Sports,22.19,6.0,5.0,No,0
144853,57.0,Female,52153.55,Home,12.68,6.0,2.0,Yes,1
109649,65.0,Female,,Beauty,17.63,3.0,3.0,Yes,1
141067,50.0,Male,31988.91,Electronics,14.03,17.0,3.0,No,0
114459,55.0,Male,,,16.27,7.0,1.0,,0
123686,48.0,Male,36929.09,Sports,45.62,12.0,3.0,No,1
114125,21.0,Female,31261.4,Home,14.41,6.0,4.0,No,1
135862,37.0,,38649.71,Sports,31.98,17.0,4.0,No,1
101164,43.0,Female,37283.35,Electronics,9.82,3.0,1.0,Yes,1
119672,18.0,Male,28441.03,Beauty,3.86,11.0,5.0,No,1
133568,25.0,Female,44196.31,Fashion,31.81,5.0,1.0,No,0
121255,52.0,Female,39736.38,Home,15.2,8.0,4.0,No,1
138516,42.0,Male,31345.3,Grocery,23.79,8.0,5.0,No,1
130460,55.0,Male,22207.23,Sports,15.65,9.0,2.0,No,1
115698,28.0,Female,23660.91,Electronics,11.94,12.0,1.0,Yes,0
132402,29.0,Female,118718.8,Electronics,17.51,8.0,3.0,Yes,1
106976,53.0,Female,20270.5,Grocery,7.77,8.0,1.0,Yes,1
121429,34.0,Female,57774.71,Grocery,8.13,16.0,3.0,No,1
107162,54.0,Male,17291.02,Fashion,7.84,10.0,,No,0
102070,38.0,Male,42334.36,Grocery,43.06,13.0,0.0,,1
109267,43.0,Female,32193.6,Fashion,14.03,12.0,3.0,No,0
127733,35.0,Female,21785.94,Electronics,9.07,9.0,,Yes,0
106426,55.0,Male,38283.78,Grocery,11.67,5.0,1.0,No,0
124063,37.0,Female,50673.45,Grocery,20.85,6.0,7.0,No,0
115947,52.0,Male,20951.2,Grocery,14.56,4.0,2.0,No,0
112297,53.0,Female,39702.53,Beauty,9.86,6.0,3.0,No,0
126282,51.0,Female,25118.07,Electronics,16.04,4.0,0.0,Yes,1
121901,19.0,Female,10595.64,Fashion,30.61,12.0,1.0,No,1
132675,32.0,Female,46695.88,Beauty,28.24,8.0,4.0,Yes,1
138041,29.0,Female,62136.9,Home,28.03,5.0,,Yes,0
130390,46.0,Female,48529.39,Home,22.68,5.0,6.0,No,1
147669,,Male,147280.49,Electronics,12.02,8.0,5.0,No,1
123967,20.0,Male,59040.95,Fashion,34.09,4.0,3.0,No,1
126013,41.0,Male,108482.92,grocery,4.07,4.0,6.0,No,0
100386,23.0,Female,81432.99,Fashion,37.49,5.0,1.0,No,0
107545,37.0,Female,57071.84,Grocery,14.59,11.0,1.0,No,0
141515,31.0,Female,19818.23,Home,19.77,9.0,2.0,No,1
123128,27.0,Male,,Grocery,23.17,4.0,1.0,Yes,0
121298,30.0,Female,49592.55,Sports,12.83,3.0,2.0,Yes,0
105456,24.0,Male,24635.86,Fashion,22.23,,2.0,Yes,0
139683,54.0,Male,15773.28,Electronics,10.72,16.0,5.0,,1
148594,48.0,Male,24008.57,Fashion,25.68,3.0,2.0,Yes,0
111905,42.0,Male,80292.68,Sports,18.76,10.0,2.0,Yes,1
140576,56.0,Male,39745.23,Fashion,15.09,7.0,5.0,Yes,1
132429,42.0,Female,35450.33,Electronics,30.47,6.0,3.0,No,1
101793,34.0,Female,16903.94,Home,25.89,9.0,2.0,Yes,1
101040,57.0,Female,95021.66,Sports,4.4,5.0,0.0,No,0
117477,19.0,Male,24418.1,Grocery,13.69,10.0,3.0,Yes,1
129600,46.0,Other,19045.02,Beauty,6.7,10.0,2.0,Yes,1
144855,61.0,Female,16201.95,Grocery,56.16,,2.0,Yes,1
146446,26.0,male,48428.25,Beauty,16.22,1.0,2.0,Yes,0
131351,24.0,Male,28232.45,Fashion,24.7,5.0,4.0,No,1
124652,26.0,Female,36519.04,Home,19.39,6.0,1.0,No,0
139942,,Female,23950.84,Beauty,53.07,4.0,4.0,No,0
128847,29.0,Male,41037.98,Electronics,13.37,6.0,4.0,Yes,1
112792,54.0,Male,102817.78,Electronics,6.75,8.0,1.0,Yes,1
102442,18.0,,52234.64,Grocery,11.06,,0.0,Yes,1
113642,49.0,Male,14323.44,Beauty,21.4,10.0,,No,1
120605,37.0,Male,21148.86,Fashion,40.35,5.0,5.0,No,0
133359,64.0,Female,45508.9,Grocery,10.9,2.0,4.0,No,0
113311,62.0,Male,43608.21,Fashion,40.31,12.0,4.0,No,1
110167,35.0,Female,21705.95,Grocery,25.85,6.0,3.0,No,0
141159,,Male,81430.94,Grocery,26.69,5.0,1.0,No,0
138359,40.0,Male,32901.01,Home,26.36,,3.0,Yes,1
118055,19.0,Male,20315.85,Grocery,6.35,7.0,4.0,No,0
131572,18.0,Male,11935.92,Beauty,14.01,12.0,4.0,Yes,0
100880,48.0,Female,57869.01,Beauty,13.56,,2.0,No,1
116887,40.0,Male,60076.14,Electronics,16.76,13.0,2.0,Yes,1
148649,63.0,Male,17622.06,Home,8.01,5.0,,No,0
102009,55.0,Female,18689.67,Sports,4.19,11.0,3.0,No,1
142120,22.0,male,32424.91,Grocery,20.74,6.0,4.0,Yes,1
137678,20.0,Male,,Sports,26.94,5.0,1.0,Yes,0
142143,36.0,Male,36966.73,Sports,8.51,1.0,3.0,No,0
115025,32.0,Male,17146.59,Fashion,44.94,8.0,2.0,Yes,1
104981,61.0,Male,52808.29,Electronics,14.71,5.0,4.0,No,1
107307,43.0,Female,27649.04,Fashion,7.49,18.0,1.0,No,1
146005,31.0,Other,21167.08,Beauty,17.87,4.0,1.0,No,0
132907,63.0,Female,51645.25,Fashion,19.72,6.0,4.0,Yes,1
120039,43.0,Female,21756.6,Fashion,33.34,6.0,2.0,No,0
124673,24.0,Male,41961.19,Grocery,51.91,3.0,3.0,Yes,1
109411,,Male,41944.21,Beauty,16.35,7.0,2.0,Yes,1
136504,26.0,Male,87282.08,Electronics,8.53,4.0,1.0,Yes,0
103698,37.0,Female,64136.63,Grocery,32.9,8.0,2.0,No,0
120950,37.0,Male,30293.93,Grocery,20.4,11.0,3.0,No,1
122824,21.0,Male,69346.4,Fashion,5.83,2.0,1.0,No,0
103228,36.0,Male,40185.37,Grocery,29.18,3.0,1.0,Yes,0
107625,60.0,Female,22035.98,Home,,10.0,4.0,Yes,1
126518,20.0,Male,26294.36,Fashion,37.96,3.0,1.0,No,0
121101,50.0,Male,45548.66,Electronics,28.07,11.0,3.0,No,0
126277,23.0,Female,41014.41,Electronics,23.84,13.0,5.0,No,1
127040,45.0,,37548.07,Electronics,17.8,2.0,1.0,No,0
148230,,Male,21780.54,Grocery,20.34,9.0,1.0,Yes,0
131092,28.0,Male,81922.1,Fashion,23.28,3.0,0.0,No,0
126218,56.0,Male,28542.29,Fashion,4.4,4.0,2.0,No,0
102433,25.0,Male,59055.63,Home,13.84,11.0,4.0,No,1
