Unnamed: 0.1,Unnamed: 0,customer_id,age,gender,income,product_category,browsing_time,pages_viewed,previous_purchases,discount_used,purchased
19649,19858,108988,23.0,Male,48091.86,Sports,11.4,5.0,4.0,Yes,1
15537,15683,122905,55.0,Male,36316.78,Fashion,7.77,5.0,3.0,Yes,0
16407,16568,102616,50.0,Male,30005.02,Fashion,38.38,19.0,3.0,No,1
18895,19097,113755,61.0,Female,10000.0,Grocery,16.88,9.0,3.0,No,1
35020,35516,124950,46.0,Female,41235.12,Beauty,33.25,9.0,6.0,No,1
33786,34269,115232,56.0,Female,64615.07,Electronics,8.01,3.0,1.0,Yes,1
26957,27306,121837,55.0,Female,31672.84,Beauty,13.07,6.0,1.0,No,0
36556,37075,124688,60.0,Male,66812.23,Beauty,6.12,4.0,2.0,No,0
10335,10413,103548,60.0,Female,34971.57,Grocery,9.66,3.0,1.0,Yes,0
41846,42465,123098,31.0,Male,82974.17,Sports,29.67,10.0,1.0,No,0
40094,40681,134382,48.0,Female,127072.35,Beauty,30.57,8.0,,Yes,1
29166,29553,148358,65.0,Male,28995.39,Home,22.18,,5.0,,0
37886,38434,141013,50.0,Male,14791.43,Home,16.47,4.0,2.0,Yes,1
39386,39961,131369,28.0,Female,46510.91,Grocery,4.11,5.0,3.0,No,0
3620,3631,137024,42.0,Female,15392.05,Fashion,22.5,4.0,1.0,Yes,1
42482,43109,101169,65.0,Female,36925.45,Fashion,31.04,6.0,0.0,No,0
9024,9087,125807,45.0,Female,38130.82,Electronics,26.3,5.0,3.0,No,1
31246,31676,108042,28.0,Female,49181.39,,24.03,3.0,2.0,No,0
1058,1058,130947,46.0,Other,55408.16,Electronics,13.74,17.0,1.0,No,1
682,682,109026,60.0,Male,30991.33,Fashion,32.4,4.0,4.0,Yes,1
21267,21504,143842,30.0,Female,34943.03,Home,42.47,15.0,1.0,No,1
4825,4843,124527,36.0,Male,24985.9,Grocery,11.14,9.0,,No,0
27724,28087,103298,61.0,Female,25782.61,Beauty,13.99,6.0,1.0,No,0
32225,32669,118230,38.0,Male,60191.92,Fashion,26.69,8.0,1.0,No,1
22614,22872,143662,20.0,Male,65869.24,Grocery,20.53,8.0,1.0,Yes,0
42468,43095,103627,55.0,Male,75243.47,Grocery,13.4,6.0,1.0,No,1
34398,34887,111331,65.0,Female,43797.29,Home,18.75,15.0,3.0,No,1
34288,34775,149001,31.0,Male,37084.14,Sports,21.73,4.0,2.0,No,0
34377,34865,105167,52.0,Male,37000.21,Fashion,35.83,9.0,2.0,No,1
46136,46829,128100,20.0,Female,118975.06,Electronics,19.81,12.0,0.0,No,1
15613,15759,138839,31.0,Female,23404.23,Fashion,5.7,11.0,3.0,No,1
27214,27567,140555,27.0,Female,48129.11,Grocery,8.22,1.0,4.0,No,1
41063,41661,104713,60.0,Female,10404.99,Grocery,12.52,14.0,2.0,No,0
25997,26321,128538,48.0,Female,16297.85,,8.97,8.0,1.0,No,0
12486,12587,112784,48.0,Male,44958.85,Sports,11.51,3.0,2.0,No,0
20858,21088,143451,27.0,Female,30034.2,Sports,16.52,,5.0,No,0
49444,50187,112162,27.0,Male,59860.44,,39.77,3.0,3.0,Yes,1
14865,14997,118956,54.0,Male,20568.0,Home,27.68,5.0,2.0,No,0
45700,46383,147344,22.0,Male,24074.36,Fashion,23.05,12.0,1.0,No,0
3728,3739,145042,25.0,Male,23583.63,Sports,6.59,10.0,5.0,No,0
21429,21669,121048,41.0,Female,24302.61,Sports,7.87,11.0,1.0,No,0
12604,12706,128319,65.0,Male,43245.86,Sports,13.59,3.0,0.0,No,1
5336,5355,129112,50.0,Female,52454.6,Electronics,18.11,2.0,1.0,No,0
39318,39892,118757,25.0,Male,10859.39,Fashion,20.38,14.0,5.0,No,1
7120,7160,122825,20.0,Female,37852.75,Grocery,15.2,21.0,2.0,Yes,1
40555,41146,128619,63.0,Male,15835.21,Grocery,20.37,11.0,2.0,No,0
42431,43058,121940,37.0,Male,47494.59,Grocery,29.81,8.0,3.0,No,1
32220,32664,117039,19.0,Male,102542.58,Home,16.59,4.0,1.0,No,0
40679,41271,117258,37.0,Male,18994.85,Sports,15.19,8.0,4.0,No,1
33760,34242,103626,53.0,Male,24520.91,Beauty,22.94,2.0,2.0,Yes,0
41922,42542,138260,51.0,Female,48203.0,Grocery,15.42,3.0,2.0,No,0
835,835,118092,21.0,Female,81190.26,Home,30.93,4.0,4.0,No,0
29314,29705,117400,23.0,,35668.53,Fashion,1.31,15.0,1.0,No,0
23735,24015,114814,64.0,Male,14326.42,Electronics,15.61,21.0,3.0,Yes,1
48630,49361,101280,59.0,Male,22065.92,Sports,18.39,5.0,3.0,No,0
21453,21694,107051,65.0,Female,24933.91,Beauty,26.89,4.0,1.0,Yes,0
37548,38086,148437,58.0,Female,37058.86,Fashion,15.31,3.0,1.0,Yes,0
40746,41338,121249,65.0,Female,31458.76,Beauty,21.07,4.0,0.0,No,0
21735,21981,127558,25.0,Female,38440.87,Electronics,11.68,17.0,1.0,No,1
19304,19508,139504,53.0,Male,45867.79,Fashion,24.69,1.0,4.0,Yes,1
12380,12479,134868,33.0,Male,14200.36,Home,18.39,6.0,2.0,Yes,1
13946,14071,124179,52.0,Female,39836.31,Electronics,8.7,11.0,2.0,No,0
48366,49092,114200,18.0,Male,65830.62,Home,14.83,3.0,2.0,No,0
24854,25158,134321,50.0,Male,21129.63,Grocery,30.79,,2.0,,1
36016,36523,125802,29.0,Male,38733.56,Fashion,27.06,2.0,2.0,,0
8195,8253,104565,61.0,Male,63249.09,Beauty,5.61,9.0,2.0,No,1
44131,44789,108636,55.0,Female,54508.26,Beauty,7.3,17.0,2.0,No,1
16093,16245,110813,42.0,Female,19469.38,Fashion,9.69,11.0,3.0,Yes,1
17989,18170,104971,59.0,Female,44404.51,Home,42.39,2.0,2.0,No,1
22781,23045,100523,27.0,Female,50723.36,Grocery,56.37,9.0,3.0,No,1
42822,43459,108522,64.0,Male,35511.92,Fashion,16.67,5.0,0.0,Yes,1
8687,8748,107403,22.0,Female,52768.53,Fashion,33.98,15.0,2.0,No,1
9225,9289,149147,35.0,Male,42279.78,Electronics,34.12,4.0,4.0,No,0
24751,25055,110606,52.0,Female,80211.26,Home,9.49,7.0,2.0,No,1
28343,28718,140813,51.0,Female,39432.05,Grocery,6.54,7.0,2.0,No,0
2516,2524,113580,58.0,Female,14848.05,Beauty,17.81,2.0,3.0,No,0
24006,24292,132572,50.0,Male,18160.61,Sports,19.27,9.0,4.0,No,1
43381,44029,106359,19.0,Male,15142.86,Fashion,24.76,3.0,7.0,No,0
613,613,148502,43.0,Male,65018.24,Fashion,69.3,13.0,1.0,No,1
48232,48958,149843,38.0,Other,11567.82,Home,5.53,12.0,1.0,Yes,1
48806,49541,110458,27.0,Male,88211.18,Grocery,21.88,9.0,3.0,No,1
10629,10710,107105,31.0,Female,51190.16,Beauty,16.96,15.0,1.0,Yes,0
37722,38265,149815,47.0,Male,18616.97,Sports,13.67,2.0,3.0,No,0
43882,44535,100947,64.0,Male,33327.51,Sports,31.27,15.0,3.0,No,0
24614,24916,107663,38.0,Female,34889.76,Fashion,26.78,19.0,5.0,No,1
47373,48080,123473,18.0,Female,20867.23,Electronics,15.65,8.0,2.0,No,0
14024,14150,119309,18.0,Female,116958.93,Home,26.73,13.0,2.0,No,1
8631,8692,127179,27.0,Female,54097.84,Sports,15.1,15.0,1.0,Yes,1
37844,38390,100444,41.0,Male,60605.16,Home,11.31,7.0,2.0,Yes,1
7641,7693,138048,42.0,Male,34555.67,Sports,11.83,6.0,0.0,Yes,1
37234,37768,103099,26.0,Female,34068.62,Electronics,35.88,5.0,2.0,No,1
5634,5655,144198,62.0,Female,41025.14,Sports,23.46,4.0,6.0,No,1
40859,41455,132695,35.0,Male,50967.88,Electronics,8.08,4.0,1.0,No,0
6558,6590,129213,56.0,Female,19957.88,Fashion,23.92,7.0,4.0,Yes,1
9719,9790,137396,50.0,Male,31754.45,Fashion,29.97,4.0,3.0,Yes,0
5776,5799,111968,34.0,Male,26534.08,Grocery,18.0,4.0,1.0,No,0
17743,17922,113985,54.0,Male,54460.06,Home,11.95,18.0,3.0,No,1
27138,27490,134046,20.0,Male,58771.82,Grocery,41.2,7.0,6.0,No,0
46167,46861,119009,62.0,Female,43939.87,Grocery,32.21,7.0,3.0,Yes,1
23855,24137,105918,29.0,Male,19365.88,Grocery,13.93,4.0,2.0,No,1
16594,16757,111900,49.0,Female,61221.18,Grocery,24.3,3.0,5.0,No,0
22967,23233,146899,63.0,Female,50221.26,Beauty,7.53,2.0,2.0,Yes,0
25112,25419,121669,47.0,Female,25915.93,Fashion,28.07,8.0,2.0,Yes,1
26526,26863,106228,49.0,Male,140340.27,Beauty,21.12,10.0,2.0,No,1
1925,1926,110055,38.0,Male,28869.83,Fashion,28.47,10.0,1.0,Yes,0
29194,29583,145842,62.0,Female,74831.08,Grocery,21.31,9.0,5.0,Yes,1
13383,13497,141216,30.0,Male,23191.72,Electronics,39.28,12.0,3.0,No,0
21523,21767,118820,49.0,Male,12721.59,Fashion,10.34,11.0,4.0,Yes,1
37392,37929,144588,35.0,Male,12365.43,Grocery,11.97,15.0,3.0,No,0
34277,34764,137231,55.0,Female,24276.29,Grocery,36.89,6.0,3.0,No,1
14399,14530,119719,26.0,Other,26611.35,Beauty,14.27,11.0,0.0,No,1
41862,42481,114671,62.0,Male,80096.58,Beauty,34.78,8.0,1.0,Yes,1
18075,18260,128946,24.0,Female,30211.13,Sports,4.99,11.0,3.0,No,0
18984,19186,132230,19.0,Male,60978.77,Grocery,28.61,8.0,4.0,Yes,1
17741,17920,113064,65.0,Male,31786.93,Home,16.42,2.0,,Yes,1
33540,34014,148745,28.0,Male,74954.92,Grocery,8.38,16.0,2.0,Yes,1
16523,16686,109165,63.0,Other,37201.06,Fashion,50.22,6.0,2.0,No,1
32765,33223,136756,39.0,Male,53950.99,Beauty,7.26,9.0,5.0,Yes,0
43573,44223,132627,52.0,,58679.36,Beauty,19.23,4.0,3.0,No,0
876,876,116028,35.0,Male,29212.0,Electronics,45.4,3.0,,Yes,1
27787,28150,117792,23.0,Female,22278.57,Grocery,51.7,3.0,3.0,No,1
48269,48995,142535,51.0,Male,31659.0,Fashion,20.83,11.0,6.0,Yes,1
12338,12437,135963,39.0,Male,35470.76,Sports,23.61,7.0,1.0,No,0
49661,50408,149378,60.0,Female,29135.09,Fashion,20.0,4.0,1.0,No,1
35485,35985,137732,24.0,Female,21107.28,Grocery,21.42,5.0,2.0,No,0
8924,8987,149646,54.0,Male,79985.58,Grocery,23.87,4.0,5.0,Yes,1
5503,5523,104832,23.0,Female,46683.46,Home,17.84,10.0,,No,0
19488,19695,124970,46.0,Female,15305.52,Fashion,20.25,9.0,3.0,No,0
19864,20078,148545,50.0,Male,55105.28,Grocery,14.84,12.0,4.0,No,1
34878,35374,121652,49.0,Male,38000.73,Home,24.69,3.0,3.0,Yes,1
32202,32646,109978,62.0,Male,23464.03,Fashion,33.12,14.0,3.0,No,1
11325,11414,130902,33.0,Female,29176.75,Grocery,29.53,5.0,4.0,Yes,1
1093,1093,142520,34.0,Male,83393.45,Beauty,30.39,4.0,4.0,No,1
21699,21945,105426,29.0,Male,25323.04,Home,8.81,19.0,6.0,No,0
19082,19285,123240,29.0,Female,18106.02,Fashion,28.38,4.0,1.0,Yes,0
16816,16981,125949,56.0,Female,33492.85,Fashion,13.44,7.0,2.0,No,1
14725,14857,134087,46.0,Male,147407.5,Fashion,8.4,10.0,1.0,No,0
6179,6205,122226,23.0,Female,30347.44,Sports,23.34,2.0,6.0,Yes,1
27267,27620,116301,46.0,Male,75366.2,Grocery,3.11,9.0,3.0,Yes,1
11772,11865,135627,48.0,Male,29024.0,Grocery,10.03,11.0,2.0,No,1
30457,30871,128589,38.0,Female,29445.95,Fashion,24.39,7.0,4.0,Yes,1
2103,2106,114645,41.0,Male,13588.69,Grocery,14.46,8.0,7.0,No,0
48623,49354,148286,57.0,Male,89474.46,Fashion,37.56,,,,1
23978,24263,102138,19.0,Male,32016.39,Fashion,27.26,8.0,,No,0
36138,36649,117185,36.0,Female,45060.09,Beauty,27.93,8.0,3.0,No,0
34727,35222,141455,54.0,Male,59419.7,Fashion,10.07,11.0,2.0,Yes,1
31769,32208,120409,48.0,Female,33672.89,Electronics,21.17,6.0,0.0,Yes,0
5608,5629,131329,25.0,Other,45223.26,Sports,22.75,,2.0,Yes,1
21389,21629,141381,59.0,Female,26603.53,Beauty,13.44,4.0,2.0,Yes,1
8916,8979,133422,25.0,Male,47303.78,Home,15.66,9.0,0.0,Yes,1
29548,29942,131367,18.0,Female,30731.4,Home,25.98,10.0,1.0,No,1
6331,6358,128020,48.0,Female,50412.98,Electronics,23.19,14.0,6.0,No,1
38049,38598,132748,49.0,Other,21989.99,Electronics,25.82,11.0,3.0,No,1
49167,49905,137132,46.0,Male,34906.09,Sports,3.1,2.0,3.0,No,0
12732,12839,128217,26.0,Female,48997.42,Home,15.44,7.0,1.0,Yes,0
3311,3321,120215,26.0,,32025.04,Beauty,24.29,4.0,4.0,No,0
1474,1474,108240,41.0,Male,72266.18,Sports,40.45,7.0,1.0,No,0
30670,31089,126931,27.0,Male,15164.57,Home,21.34,3.0,3.0,No,0
36349,36864,138767,53.0,Male,29251.59,Home,8.31,7.0,3.0,No,1
17811,17990,149444,25.0,Female,50152.75,Electronics,24.02,8.0,2.0,No,1
18063,18247,140232,36.0,Female,33592.22,Sports,26.84,9.0,4.0,No,1
13499,13614,128057,42.0,Male,42827.05,Fashion,14.51,7.0,4.0,No,0
37771,38316,107293,31.0,Female,41731.9,Beauty,11.94,8.0,5.0,Yes,0
5379,5398,120650,28.0,Male,94040.86,Grocery,29.65,4.0,3.0,,0
8315,8373,116342,64.0,Female,63500.51,Beauty,61.2,7.0,5.0,Yes,0
38389,38944,105791,53.0,,54335.92,,8.46,9.0,3.0,No,1
44893,45562,126900,20.0,Male,37362.34,Beauty,23.62,14.0,1.0,No,0
41050,41648,137382,31.0,Male,23269.33,Fashion,15.09,11.0,5.0,Yes,1
1909,1910,144331,27.0,Female,42407.52,Home,21.36,5.0,4.0,Yes,1
33512,33985,103488,64.0,Female,19932.63,Beauty,11.09,6.0,2.0,Yes,0
4489,4506,112408,26.0,Female,58178.74,Fashion,27.91,14.0,0.0,No,0
1048,1048,127299,65.0,Male,42664.68,Fashion,22.37,17.0,2.0,No,1
1594,1594,125904,24.0,Male,11266.36,Grocery,4.91,10.0,3.0,No,0
39559,40141,121160,22.0,Female,10561.84,Sports,26.7,6.0,1.0,No,0
23917,24200,140408,59.0,Male,40010.31,Home,17.67,15.0,0.0,Yes,1
2431,2436,131904,26.0,Male,112660.93,Fashion,20.46,3.0,2.0,Yes,0
14538,14670,109832,57.0,Male,24863.03,Electronics,25.55,9.0,3.0,Yes,0
25305,25615,110301,20.0,Female,30357.76,Electronics,3.86,7.0,3.0,Yes,1
16676,16839,109577,34.0,Male,39821.8,Sports,6.46,14.0,6.0,No,1
8067,8122,107267,55.0,Female,62364.23,Electronics,30.97,10.0,4.0,No,1
18989,19191,106128,60.0,Other,22101.06,Beauty,15.02,15.0,1.0,Yes,1
33491,33964,106126,29.0,Female,24158.59,Fashion,9.28,9.0,2.0,Yes,1
17696,17874,132731,47.0,Male,24123.0,Grocery,11.83,5.0,1.0,No,1
5538,5559,103995,42.0,Male,54407.36,Electronics,10.7,13.0,1.0,No,1
26729,27071,103722,45.0,Male,32574.07,Sports,61.53,3.0,2.0,No,1
35810,36315,122213,25.0,Male,32352.33,Home,9.26,4.0,4.0,Yes,0
33211,33677,119065,41.0,Male,35205.18,Home,8.42,180.0,2.0,No,1
22963,23229,130381,29.0,Female,42823.17,Electronics,13.24,6.0,2.0,Yes,1
11940,12037,122903,48.0,Female,17897.51,Electronics,23.42,3.0,3.0,Yes,1
862,862,109302,58.0,Other,32262.62,Fashion,6.62,14.0,3.0,No,1
34834,35329,122484,21.0,Male,54721.82,Grocery,37.31,,3.0,No,1
25038,25343,136867,44.0,Male,53316.39,Sports,18.89,3.0,4.0,No,0
13852,13974,121127,52.0,Female,19521.42,Grocery,9.91,4.0,,No,1
27631,27991,117093,59.0,Male,48941.18,Fashion,14.37,9.0,4.0,Yes,1
35457,35957,113882,51.0,Female,21307.95,Electronics,18.35,6.0,4.0,No,0
24131,24422,144671,34.0,Male,14547.09,,12.31,10.0,6.0,Yes,1
39526,40107,125575,59.0,Female,21925.49,Fashion,18.03,15.0,3.0,Yes,1
9425,9489,143912,44.0,Female,108959.76,Fashion,17.6,4.0,6.0,Yes,1
34658,35153,121303,33.0,Male,36360.3,Fashion,23.14,13.0,1.0,No,0
15774,15920,107730,63.0,Female,31705.89,Grocery,18.09,17.0,1.0,,1
35431,35930,128433,44.0,Male,36534.07,Home,10.49,18.0,3.0,No,1
38150,38700,107036,26.0,Male,22487.88,Grocery,9.71,3.0,2.0,No,0
16567,16730,112109,30.0,Female,40417.38,Electronics,22.97,3.0,2.0,Yes,1
48652,49384,106151,18.0,Male,132507.6,Electronics,9.99,13.0,0.0,No,1
23795,24076,126056,40.0,Female,37520.92,Grocery,13.74,20.0,4.0,No,1
8668,8729,108678,42.0,Male,20152.76,,23.0,2.0,4.0,Yes,0
1077,1077,106367,57.0,Male,15152.76,,7.81,7.0,3.0,No,0
39995,40581,114081,23.0,Male,22828.49,Fashion,34.59,5.0,4.0,No,0
13259,13373,124213,21.0,Male,57320.08,Fashion,19.99,9.0,5.0,No,1
24805,25109,111277,41.0,Female,31151.68,Beauty,18.67,1.0,4.0,Yes,1
45450,46131,121870,36.0,Female,35555.73,Grocery,5.48,9.0,5.0,No,0
17319,17492,140342,50.0,,16122.92,Electronics,38.43,18.0,2.0,No,1
45531,46213,130950,43.0,Female,54677.9,Fashion,27.59,5.0,3.0,No,1
43067,43708,148297,33.0,Male,100925.32,Electronics,24.32,13.0,3.0,No,1
43119,43762,112353,43.0,Female,93533.41,Electronics,20.05,3.0,1.0,Yes,1
20726,20955,135876,49.0,Male,64447.13,Home,39.88,6.0,3.0,No,1
25563,25880,102733,62.0,Male,77528.49,Electronics,26.02,7.0,1.0,Yes,0
20196,20415,107935,49.0,Female,23750.84,Grocery,21.38,2.0,1.0,Yes,0
31466,31899,127125,31.0,,31108.19,Beauty,10.29,19.0,3.0,No,0
47497,48206,145184,41.0,Male,16493.81,Grocery,9.24,8.0,2.0,No,0
36434,36949,117960,48.0,Female,10406.25,Fashion,11.53,13.0,3.0,No,1
28506,28884,102813,27.0,Female,123027.69,Sports,13.98,9.0,4.0,No,1
40048,40635,101786,29.0,Female,70541.09,Beauty,28.01,3.0,1.0,No,0
29320,29711,137379,24.0,Female,15372.1,Sports,33.13,8.0,1.0,No,0
39916,40502,104513,23.0,Male,41549.94,Home,32.75,9.0,6.0,No,1
37511,38049,118997,54.0,Male,21140.79,Fashion,20.61,11.0,2.0,No,1
34512,35004,112768,54.0,Female,10766.16,Sports,7.58,6.0,2.0,No,0
21811,22058,140845,31.0,Male,23802.33,Sports,15.7,8.0,2.0,Yes,0
43144,43788,123992,56.0,Male,19141.83,Home,3.08,4.0,3.0,No,1
40482,41072,106669,39.0,Female,20208.26,Grocery,17.68,16.0,2.0,No,1
4198,4212,140860,19.0,Female,19603.55,Fashion,28.92,3.0,3.0,No,1
46763,47463,134519,29.0,Male,24397.14,Beauty,14.06,12.0,1.0,No,0
37312,37849,104317,64.0,Female,25486.57,Grocery,17.96,12.0,2.0,Yes,1
2637,2645,149365,51.0,Male,17616.38,Grocery,25.3,12.0,1.0,No,1
263,263,116915,32.0,Female,46690.44,Fashion,16.28,4.0,2.0,Yes,1
24256,24550,113293,18.0,Male,74116.17,Fashion,29.36,12.0,2.0,Yes,1
26870,27218,130547,26.0,Female,31822.81,Beauty,33.75,2.0,1.0,No,0
16251,16410,107155,38.0,Female,23342.55,Fashion,6.75,11.0,3.0,No,1
19804,20018,139734,59.0,Male,30908.09,Grocery,27.71,8.0,3.0,No,1
37609,38148,109471,36.0,Female,31615.68,Home,36.22,4.0,4.0,No,0
12983,13095,134346,34.0,Male,21702.17,Electronics,21.77,5.0,1.0,No,0
49468,50211,122688,27.0,Male,65692.67,Electronics,8.57,9.0,0.0,No,0
12165,12263,127260,39.0,Male,22303.85,,16.53,12.0,1.0,Yes,0
49762,50510,142108,47.0,Male,65513.66,Sports,6.72,10.0,0.0,,1
47012,47715,124260,59.0,,25301.96,Fashion,15.87,11.0,0.0,Yes,1
6715,6748,125019,29.0,Female,36916.63,Beauty,10.75,3.0,4.0,Yes,0
18122,18307,138087,24.0,Male,37661.65,Electronics,46.84,3.0,4.0,No,1
37880,38428,125038,22.0,Female,132462.79,Sports,23.73,4.0,2.0,Yes,0
29113,29500,131012,56.0,Male,21961.34,Fashion,39.66,7.0,4.0,Yes,1
48542,49273,145421,26.0,Female,58363.09,Grocery,9.26,17.0,3.0,No,1
12221,12320,136908,58.0,Female,21218.26,Sports,24.9,4.0,1.0,No,0
13218,13331,108055,51.0,Female,19993.58,Grocery,7.4,5.0,2.0,No,0
13659,13777,109011,40.0,Male,57258.75,Electronics,14.68,,2.0,No,0
19476,19682,131051,53.0,Female,27065.76,Fashion,56.45,8.0,2.0,No,1
15127,15266,122945,56.0,Female,47744.24,Home,19.29,7.0,0.0,Yes,1
597,597,120258,23.0,Female,44076.73,Beauty,42.69,13.0,4.0,No,1
5456,5476,119923,55.0,Female,85634.29,Sports,27.2,10.0,1.0,Yes,1
8430,8488,144960,41.0,Male,16062.5,Home,6.29,5.0,4.0,Yes,1
41860,42479,144327,34.0,Female,37847.51,Home,7.9,11.0,2.0,No,1
10202,10277,111263,52.0,Female,43709.11,Home,29.16,8.0,4.0,Yes,1
11941,12038,100309,33.0,Female,23666.39,Beauty,14.27,6.0,1.0,Yes,1
28052,28423,102207,24.0,Male,100374.6,Fashion,36.92,9.0,5.0,Yes,1
41421,42032,134841,24.0,Female,11249.7,Fashion,30.41,15.0,1.0,No,1
44574,45239,112428,46.0,Female,43836.15,Electronics,30.26,8.0,1.0,Yes,1
47551,48260,117827,53.0,Female,15375.06,Electronics,6.17,5.0,,No,1
48617,49348,137600,35.0,Female,31277.18,Home,7.83,6.0,3.0,Yes,0
46888,47589,139952,35.0,Male,19122.12,Home,23.63,24.0,4.0,Yes,1
41144,41743,100022,35.0,Male,13640.19,Home,48.99,4.0,,Yes,0
33919,34402,128646,59.0,Female,19401.95,Electronics,27.57,13.0,3.0,Yes,1
47590,48299,142892,59.0,Female,24576.11,Fashion,16.87,7.0,2.0,No,1
17983,18163,106139,21.0,Male,41371.9,Electronics,10.07,10.0,3.0,Yes,0
13280,13394,125737,38.0,Female,40389.16,Beauty,7.53,9.0,2.0,No,1
43465,44113,149993,57.0,Female,94135.52,Electronics,33.78,2.0,3.0,No,1
48708,49442,107312,21.0,Female,86948.42,Home,12.7,17.0,2.0,Yes,0
40559,41150,106854,22.0,Female,86622.19,Home,29.09,5.0,3.0,No,1
49195,49934,109861,43.0,Male,19397.93,Sports,15.96,9.0,2.0,,1
47327,48033,125539,37.0,Female,32094.74,Grocery,19.03,15.0,2.0,No,0
32799,33259,145517,50.0,Male,40165.69,Electronics,5.27,2.0,1.0,No,0
49222,49963,123794,34.0,Other,64288.54,Sports,13.79,7.0,2.0,No,1
2674,2682,130844,27.0,Male,26310.34,Fashion,11.93,5.0,3.0,No,1
15670,15816,136609,35.0,Male,28816.12,Fashion,20.82,11.0,5.0,No,0
37355,37892,126399,32.0,Male,51451.15,Electronics,26.88,4.0,3.0,Yes,1
39176,39749,136520,53.0,,27162.35,Grocery,14.39,4.0,2.0,Yes,0
37972,38520,102161,56.0,Male,18105.94,Fashion,12.35,6.0,3.0,Yes,0
43123,43766,109270,49.0,Female,23884.91,Home,11.53,5.0,6.0,Yes,1
1315,1315,134591,27.0,Other,25660.03,Home,15.69,3.0,0.0,No,0
23995,24280,103696,48.0,Female,92294.14,Electronics,9.38,14.0,2.0,Yes,1
38147,38697,121072,34.0,Female,28638.21,Grocery,29.47,8.0,6.0,No,1
1024,1024,114712,36.0,Female,40593.12,Fashion,12.41,3.0,7.0,Yes,0
16333,16494,124772,36.0,Male,24649.34,Fashion,15.6,8.0,5.0,Yes,0
39988,40574,103748,65.0,Male,44126.56,Fashion,13.18,5.0,4.0,Yes,0
32287,32733,113819,49.0,Other,12912.18,Sports,8.38,8.0,3.0,No,0
44827,45495,121159,53.0,Male,43254.86,Home,38.92,7.0,1.0,No,0
14341,14472,135078,43.0,Female,23906.54,Grocery,17.84,8.0,3.0,Yes,0
29208,29598,130466,30.0,Female,12754.24,Fashion,25.04,13.0,,No,1
49225,49966,110137,36.0,Female,31212.68,Fashion,16.11,7.0,3.0,No,1
31827,32266,134555,40.0,Female,32947.31,Fashion,20.58,13.0,0.0,Yes,1
0,0,109721,56.0,Male,40702.27,Fashion,28.25,19.0,3.0,Yes,1
20802,21032,140827,24.0,Female,60639.03,Beauty,10.02,4.0,4.0,No,0
13679,13798,143167,36.0,Male,10000.0,Grocery,3.37,10.0,3.0,No,1
24345,24644,130969,20.0,Male,122138.36,Sports,7.83,7.0,4.0,No,1
40286,40875,124257,59.0,Female,11617.66,Home,33.34,6.0,2.0,No,1
27253,27606,120119,40.0,Female,57958.1,Beauty,27.52,1.0,3.0,Yes,1
12770,12879,131554,21.0,Female,99116.92,Fashion,17.43,2.0,3.0,No,0
15605,15751,144012,47.0,Male,27519.0,Home,12.82,10.0,2.0,Yes,0
24150,24442,132906,27.0,Female,87234.04,Grocery,27.26,14.0,0.0,Yes,1
38995,39564,128452,64.0,Female,36728.2,Beauty,12.92,4.0,1.0,Yes,1
49867,50616,127267,59.0,Female,99496.19,Sports,33.05,6.0,0.0,Yes,1
26334,26667,124530,52.0,Male,79476.49,Beauty,7.14,11.0,3.0,Yes,1
24795,25099,116598,18.0,Male,37650.86,Sports,19.95,5.0,2.0,No,0
32687,33142,136415,64.0,Female,25256.13,Electronics,13.18,7.0,3.0,Yes,1
25618,25935,130327,26.0,Male,25485.62,Electronics,37.32,2.0,4.0,Yes,0
45240,45917,140143,38.0,Male,34720.26,Fashion,17.69,11.0,2.0,No,0
25815,26136,120312,34.0,Female,23611.61,Fashion,16.41,11.0,1.0,No,0
48000,48718,106564,19.0,Male,13628.42,Sports,13.08,9.0,2.0,Yes,0
12228,12327,131040,54.0,Female,45968.95,Home,42.49,17.0,3.0,,1
18012,18193,141060,65.0,Female,23753.02,Beauty,39.16,8.0,2.0,Yes,1
16532,16695,137660,38.0,Male,33362.39,Fashion,23.99,6.0,2.0,No,0
29642,30040,132454,65.0,Female,23535.79,Sports,19.94,7.0,4.0,Yes,1
24709,25013,149886,30.0,Female,50447.37,Electronics,21.65,12.0,4.0,Yes,1
28613,28994,119508,18.0,Male,70166.95,Home,10.1,13.0,4.0,No,0
16111,16264,120218,59.0,Male,28223.93,Sports,49.02,13.0,4.0,Yes,1
4285,4300,100274,64.0,Male,23677.45,Fashion,21.06,13.0,1.0,No,0
28436,28813,128991,38.0,Female,30687.64,Sports,13.61,11.0,5.0,No,1
42604,43234,144378,28.0,Male,19881.63,Electronics,8.66,12.0,7.0,No,1
5073,5092,141000,30.0,Male,16716.3,Sports,15.53,5.0,2.0,No,0
42137,42761,133786,35.0,Female,42349.53,Home,12.96,4.0,1.0,No,0
19923,20139,131378,30.0,Male,30253.9,Sports,9.13,10.0,2.0,Yes,0
4571,4588,115086,49.0,Male,49099.24,Sports,22.85,20.0,4.0,Yes,1
15924,16073,107538,49.0,Female,31222.87,Sports,14.52,6.0,0.0,No,0
15119,15257,113811,49.0,Male,17897.18,,6.98,10.0,1.0,Yes,1
47467,48176,128862,34.0,Male,86299.4,Fashion,13.81,5.0,3.0,Yes,1
